target,role,tier,stat,mlbam_id,name,age,prior_pa,target_pa,pred,actual,q10,q90
2022,P,tier2,fip,656271,Brock Burke,25.0,0.0,323.0,5.010566006986814,3.291261500816039,4.235336588644563,5.730955837597038
2022,P,tier2,fip,621249,Duane Underwood Jr.,27.0,319.0,258.0,4.598097909751507,2.90132646645016,3.997724988752688,5.19156854191666
2022,P,tier2,fip,501381,Michael Pineda,33.0,454.0,200.0,4.491195433148213,6.166941084390359,4.062718205696372,4.920213807345913
2022,P,tier2,fip,660853,Enyel De Los Santos,26.0,166.0,214.0,4.26097969856484,2.601762512961788,3.5921172603601565,4.965912562596546
2022,P,tier2,fip,669276,Dylan Lee,27.0,9.0,200.0,4.280519388458635,2.6323546182249458,3.294918900849836,5.161077961992872
2022,P,tier2,fip,571479,Andrew Bellatti,30.0,19.0,229.0,4.497261460255996,2.8510339853544253,3.5708630961453407,5.461874032234941
2022,P,tier2,fip,669373,Tarik Skubal,25.0,633.0,475.0,4.591749323125727,2.9925380087124958,4.025136749218306,5.152263018156957
2022,P,tier2,fip,501985,Mike Minor,34.0,667.0,451.0,4.501788058897942,6.0944921047985225,4.0188668003803745,4.9557400485649765
2022,P,tier2,fip,573009,Joe Mantiply,31.0,173.0,242.0,4.445557815309056,2.8621791796284546,3.8386337379472755,5.0627861609983045
2022,P,tier2,fip,642701,Dennis Santana,26.0,234.0,254.0,4.891137910636662,3.3330125129617874,4.306705908923516,5.508798391608672
2022,P,tier2,fip,664123,Scott Effross,28.0,58.0,224.0,3.88019426167231,2.3337478070794346,3.0562425031874065,4.715474519722747
2022,P,tier2,fip,453268,Daniel Bard,37.0,302.0,244.0,4.380062081967805,2.847169971525324,3.8631566973147415,4.928949509775994
2022,P,tier2,fip,502171,Alex Cobb,34.0,392.0,629.0,4.349924477067866,2.8314813325608967,3.8831958054154394,4.817722946502107
2022,P,tier3,fip,675911,Spencer Strider,23.0,9.0,527.0,4.821698256988566,1.8391833990377373,3.9230482432744096,5.714580954639061
2022,P,tier3,fip,663986,Trevor Stephan,26.0,281.0,262.0,5.099135055040869,2.1245701045848246,4.3943202602646805,5.805500304421541
2022,P,tier3,fip,625643,Reynaldo López,28.0,222.0,249.0,4.64822389900796,1.9210227170434206,4.065130206732193,5.20812552496569
2022,P,tier3,fip,657024,Erik Swanson,28.0,143.0,203.0,4.5489586915297675,1.82253114650216,3.866755543996045,5.286847377251958
2022,P,tier3,fip,641729,Joe Jiménez,27.0,209.0,231.0,4.582319340459256,2.0337478070794353,3.9685654120540876,5.225757132935225
2022,P,tier3,fip,643377,Griffin Jax,27.0,359.0,286.0,5.581531416862775,3.076388088998654,4.949778393400792,6.250935632764691
2022,P,tier3,fip,657140,Kyle Wright,26.0,34.0,737.0,6.114187658810624,3.6168618660116953,5.209254234347701,7.116409215907887
2022,P,tier3,fip,519043,Matt Moore,33.0,322.0,302.0,5.402433449213975,2.9292962967455716,4.734967455710269,6.099565512703741
2022,P,tier3,fip,594577,Mike Mayers,30.0,314.0,223.0,3.9432370328946313,6.40209146033021,3.4012484079294962,4.518165394452881
2022,P,tier3,fip,571948,Hoby Milner,31.0,98.0,269.0,5.610270384868662,3.1919042655391077,4.611987934124531,6.744049768874449
2022,P,tier3,fip,681911,Alex Vesia,26.0,158.0,224.0,4.459956565712207,2.096432758360561,3.69332550377919,5.311061741427511
2022,P,tier3,fip,660853,Enyel De Los Santos,26.0,166.0,214.0,4.902975643952452,2.601762512961788,4.099235554845561,5.789845932795357
2022,P,tier3,fip,621237,José Alvarado,27.0,246.0,209.0,4.003911790412932,1.7141399639421797,3.462064052148142,4.551929700218939
2022,P,tier3,fip,623465,Evan Phillips,27.0,57.0,232.0,4.180462533013182,1.9232902907395655,3.5297214131605914,4.87653767858665
2022,P,tier3,fip,672335,Cionel Pérez,26.0,110.0,233.0,5.0026597542896765,2.781350663250805,4.206835812474977,5.838568933769843
2022,P,tier3,fip,650556,Bryan Abreu,25.0,161.0,248.0,4.362132544336009,2.1510373748402407,3.713251117968109,5.043597054740589
2022,P,tier3,fip,669373,Tarik Skubal,25.0,633.0,475.0,5.089705234586215,2.9925380087124958,4.56942805791411,5.650393116877811
2022,P,tier3,fip,605347,Jorge López,29.0,552.0,292.0,5.329934913414579,3.2441040622575623,4.820549216265576,5.835895546495733
2022,P,tier3,fip,592716,Adrian Sampson,30.0,144.0,428.0,5.897804045104539,3.826023695070414,5.009640632140297,6.872225194585862
2022,P,tier3,fip,671345,Jason Foley,26.0,45.0,255.0,4.86345352812425,2.7974462146192463,3.977219994685741,5.797324394809703
2022,P,tier3,fip,656529,Sam Hentges,25.0,317.0,243.0,4.505073296449245,2.4680931581230783,3.992561512390342,5.033677602559989
2022,P,tier3,fip,662253,Andrés Muñoz,23.0,4.0,245.0,3.9668025558772055,1.9301278975771723,2.806389469091941,5.1474564741563
2022,P,tier3,fip,665152,Dean Kremer,26.0,245.0,510.0,5.854196687871467,3.8316827257277453,5.071165386660555,6.6793340744429495
2022,P,tier3,fip,641329,Bryan Baker,27.0,4.0,290.0,4.728373764288984,2.7292445703780555,3.6634324183905878,5.890352461673451
2022,P,tier3,fip,669276,Dylan Lee,27.0,9.0,200.0,4.538087478813032,2.6323546182249458,3.4862287076070095,5.637087562113668
2022,P,tier3,fip,664854,Ryan Helsley,27.0,203.0,238.0,4.229411307426264,2.3259248840958087,3.6942332199152843,4.787857339522589
2022,P,tier3,fip,542888,Shawn Armstrong,31.0,165.0,266.0,5.3077067990134585,3.4049719724212473,4.531403277268579,6.094463598599471
2022,P,tier3,fip,656271,Brock Burke,25.0,0.0,323.0,5.139797175292276,3.291261500816039,4.227672017598987,6.147148671116193
2022,P,tier3,fip,621242,Edwin Díaz,28.0,253.0,234.0,2.728961022729998,0.8874479968327553,2.2591577646587595,3.2337881484149396
2022,P,tier3,fip,548389,Ross Stripling,32.0,430.0,536.0,4.980447371988847,3.145512512961788,4.435030494066378,5.603736819564452
2022,P,tier3,fip,501381,Michael Pineda,33.0,454.0,200.0,4.451849728600337,6.166941084390359,3.978612167485026,4.95655213288319
2022,P,tier3,fip,593974,Wandy Peralta,30.0,218.0,220.0,4.552717827311656,2.8437373650327937,4.000794731328471,5.1483634113752865
2022,P,tier3,fip,606160,Rafael Montero,31.0,223.0,267.0,4.27562503920417,2.589414951986178,3.766389934515396,4.805618954500155
2022,P,tier3,fip,656793,Nick Nelson,26.0,78.0,306.0,4.746637173913547,3.072696978981205,3.8812496393477254,5.614613262532652
2022,P,tier3,fip,657093,Spenser Watkins,29.0,254.0,459.0,5.943028801373581,4.275259348404825,5.174755633859435,6.766228537619832
2022,P,tier3,fip,573204,Caleb Thielbar,35.0,262.0,244.0,4.067648695508567,2.403939479253923,3.4448385967530752,4.67507038954483
2022,P,tier3,fip,455119,Chris Martin,36.0,178.0,224.0,3.786730546887315,2.163369655818931,3.251267367246517,4.388204032065699
2022,P,tier3,fip,571479,Andrew Bellatti,30.0,19.0,229.0,4.458184790473359,2.8510339853544253,3.4633941851242365,5.505523584777023
2022,P,tier3,fip,664123,Scott Effross,28.0,58.0,224.0,3.9319117836562825,2.3337478070794346,3.0859908633360966,4.7989042546965255
2022,P,tier3,fip,527048,Martín Pérez,31.0,506.0,816.0,4.882887932287906,3.298313871196083,4.4020136605577385,5.398800947363151
2023,H,marcel,woba,543939,Kolten Wong,32.0,493.0,250.0,0.32522916409747427,0.236044,,
2023,H,marcel,woba,666134,Nolan Jones,25.0,93.0,421.0,0.3114393905826469,0.39508551068883613,,
2023,H,marcel,woba,641355,Cody Bellinger,27.0,550.0,553.0,0.2876832590512834,0.3703110307414104,,
2023,H,marcel,woba,606992,Eric Haase,30.0,350.0,291.0,0.31410689306997547,0.2328487972508591,,
2023,H,marcel,woba,641313,Tim Anderson,30.0,350.0,524.0,0.33470071255600325,0.25974809160305345,,
2023,H,marcel,woba,666181,Will Benson,25.0,60.0,329.0,0.29541591021340474,0.36947416413373857,,
2023,H,marcel,woba,516416,Jean Segura,33.0,386.0,324.0,0.32291795969600834,0.24964814814814815,,
2023,H,marcel,woba,608369,Corey Seager,29.0,656.0,527.0,0.34704878130541716,0.41868500948766607,,
2023,H,marcel,woba,660271,Shohei Ohtani,28.0,652.0,573.0,0.36367284046113235,0.4335584642233856,,
2023,H,marcel,woba,663743,Nick Fortes,26.0,240.0,320.0,0.31909709398637864,0.25071875,,
2023,H,marcel,woba,668904,Royce Lewis,24.0,41.0,239.0,0.3254749780914356,0.3927824267782427,,
2023,H,marcel,woba,665828,Oswaldo Cabrera,24.0,170.0,326.0,0.32183889961876444,0.25570858895705517,,
2023,H,marcel,woba,621566,Matt Olson,29.0,693.0,712.0,0.34700265652700213,0.41283005617977525,,
2023,H,marcel,woba,542303,Marcell Ozuna,32.0,507.0,591.0,0.3164632580948805,0.38102199661590525,,
2023,H,marcel,woba,680777,Ryan Jeffers,26.0,235.0,330.0,0.3045569855978161,0.36900000000000005,,
2023,H,marcel,woba,516782,Starling Marte,34.0,505.0,338.0,0.3421314136359427,0.2779289940828402,,
2023,H,marcel,woba,621563,Joey Wendle,33.0,370.0,315.0,0.3050608110731222,0.24192063492063492,,
2023,H,marcel,woba,660670,Ronald Acuña Jr.,25.0,529.0,732.0,0.3654958451640095,0.4277008196721312,,
2023,H,marcel,woba,670242,Matt Wallner,25.0,64.0,253.0,0.31512464823691255,0.37699604743083015,,
2023,H,marcel,woba,543063,Brandon Crawford,36.0,455.0,318.0,0.32185404556264474,0.2602672955974843,,
2023,H,marcel,woba,650490,Yandy Díaz,31.0,556.0,600.0,0.34071450690130833,0.40184,,
2023,H,marcel,woba,665155,Nick Maton,26.0,85.0,291.0,0.32826537559282093,0.2684398625429554,,
2023,H,marcel,woba,680776,Jarren Duran,26.0,223.0,360.0,0.29431214568392966,0.3537055555555555,,
2023,H,marcel,woba,666160,Mickey Moniak,25.0,111.0,322.0,0.27985216816145936,0.3391739130434782,,
2023,H,marcel,woba,657757,Gavin Sheets,27.0,410.0,342.0,0.31907216076301503,0.2610263157894737,,
2023,H,marcel,woba,670042,Luke Raley,28.0,72.0,405.0,0.29476132586773157,0.3526,,
2023,H,marcel,woba,665487,Fernando Tatis Jr.,24.0,0.0,634.0,0.38887254839910956,0.331820189274448,,
2023,H,marcel,woba,645801,Mike Ford,30.0,149.0,251.0,0.2862558807201836,0.342780876494024,,
2023,H,marcel,woba,605141,Mookie Betts,30.0,639.0,690.0,0.3603261370417613,0.41657681159420284,,
2023,H,marcel,woba,641598,Mitch Garver,32.0,215.0,342.0,0.3191164193289714,0.3743157894736842,,
2023,H,marcel,woba,678225,Jihwan Bae,23.0,37.0,368.0,0.3270941105536657,0.2719402173913043,,
2023,H,marcel,woba,518792,Jason Heyward,33.0,151.0,373.0,0.2930648760606245,0.3478123324396783,,
2023,H,marcel,woba,547989,José Abreu,36.0,677.0,593.0,0.34889541799932666,0.2952495784148398,,
2023,H,marcel,woba,666139,Josh Lowe,25.0,196.0,499.0,0.30149024298976956,0.35411422845691376,,
2023,H,marcel,woba,669016,Brandon Marsh,25.0,457.0,469.0,0.3065758805748996,0.3583475479744137,,
2023,H,marcel,woba,571745,Mitch Haniger,32.0,246.0,229.0,0.3262052932851145,0.2744497816593886,,
2023,H,marcel,woba,656811,Ryan O'Hearn,29.0,145.0,365.0,0.28813725659215034,0.33930958904109587,,
2023,H,marcel,woba,527038,Wilmer Flores,31.0,601.0,453.0,0.3199322720066845,0.3680794701986755,,
2023,H,marcel,woba,641487,J.P. Crawford,28.0,601.0,634.0,0.31179942901610597,0.35911356466876976,,
2023,H,marcel,woba,668715,Spencer Steer,25.0,108.0,665.0,0.3078815777701765,0.3549263157894737,,
2023,H,tier2,woba,666134,Nolan Jones,25.0,93.0,421.0,0.28165895300868077,0.39508551068883613,0.24643044809547796,0.31791818534739136
2023,H,tier2,woba,666160,Mickey Moniak,25.0,111.0,322.0,0.239625637907954,0.3391739130434782,0.21013898465283268,0.27209153643746403
2023,H,tier2,woba,670242,Matt Wallner,25.0,64.0,253.0,0.2781249747469682,0.37699604743083015,0.23980777228366573,0.31597464654306756
2023,H,tier2,woba,666181,Will Benson,25.0,60.0,329.0,0.27216809834309985,0.36947416413373857,0.23862279980022247,0.3071008561556316
2023,H,tier2,woba,666139,Josh Lowe,25.0,196.0,499.0,0.26001918422673115,0.35411422845691376,0.23554737540921236,0.28684577176471737
2023,H,tier2,woba,666310,Bo Naylor,23.0,8.0,229.0,0.255541456970055,0.3468777292576419,0.21390968433584162,0.2990715345955827
2023,H,tier2,woba,665487,Fernando Tatis Jr.,24.0,0.0,634.0,0.42269137876139135,0.331820189274448,0.3769355110378266,0.47067378797759596
2023,H,tier2,woba,670042,Luke Raley,28.0,72.0,405.0,0.26937341120023545,0.3526,0.23842055490074546,0.30126102257181603
2023,H,tier2,woba,543939,Kolten Wong,32.0,493.0,250.0,0.318912540999179,0.236044,0.29622698979253204,0.3417080466024025
2023,H,tier2,woba,680776,Jarren Duran,26.0,223.0,360.0,0.2723554837308893,0.3537055555555555,0.24790179702815954,0.2964282471262556
2023,H,tier2,woba,663743,Nick Fortes,26.0,240.0,320.0,0.3302266498582728,0.25071875,0.2963940788433428,0.37019099121901167
2023,H,tier2,woba,669016,Brandon Marsh,25.0,457.0,469.0,0.27914580261851646,0.3583475479744137,0.2588017391626417,0.3000114604789108
2023,H,tier2,woba,667670,Brent Rooker,28.0,36.0,525.0,0.27501138453393054,0.3483161904761904,0.24401333807331976,0.30867454440485936
2023,H,tier2,woba,666023,Freddy Fermin,28.0,7.0,234.0,0.2612308438462818,0.3334273504273504,0.21629123785796076,0.3068332484187865
2023,H,tier2,woba,641355,Cody Bellinger,27.0,550.0,553.0,0.2997911529985162,0.3703110307414104,0.27870272116899253,0.3213810572805017
2023,H,tier2,woba,518792,Jason Heyward,33.0,151.0,373.0,0.2786353314734908,0.3478123324396783,0.2575167191929061,0.3003976635384222
2023,H,tier2,woba,660271,Shohei Ohtani,28.0,652.0,573.0,0.3648280362487221,0.4335584642233856,0.34106114146173305,0.3874964715870733
2023,H,tier2,woba,680777,Ryan Jeffers,26.0,235.0,330.0,0.3011829149096231,0.36900000000000005,0.2747871487218878,0.3288108195428553
2023,H,tier2,woba,606992,Eric Haase,30.0,350.0,291.0,0.3000156493976716,0.2328487972508591,0.27370485195985783,0.3272943483539438
2023,H,tier2,woba,608369,Corey Seager,29.0,656.0,527.0,0.35161093715011554,0.41868500948766607,0.3263012980115015,0.37668385503926466
2023,H,tier2,woba,665828,Oswaldo Cabrera,24.0,170.0,326.0,0.3216862745041963,0.25570858895705517,0.2862060855884531,0.358963888137934
2023,H,tier2,woba,657757,Gavin Sheets,27.0,410.0,342.0,0.32692355168725107,0.2610263157894737,0.2990124643931482,0.3542659316915967
2023,H,tier2,woba,641313,Tim Anderson,30.0,350.0,524.0,0.3251425792873704,0.25974809160305345,0.30501264051319266,0.34536557202243306
2023,H,tier2,woba,542303,Marcell Ozuna,32.0,507.0,591.0,0.317335267394474,0.38102199661590525,0.29400918063252934,0.34234827646856014
2023,H,tier2,woba,668904,Royce Lewis,24.0,41.0,239.0,0.32961187349601745,0.3927824267782427,0.2899490087447104,0.3733909254080688
2023,H,tier2,woba,656811,Ryan O'Hearn,29.0,145.0,365.0,0.27665988283890974,0.33930958904109587,0.25333159512625525,0.30291813201957085
2023,H,tier2,woba,660670,Ronald Acuña Jr.,25.0,529.0,732.0,0.3653931415898923,0.4277008196721312,0.34252940579835334,0.3901993706949663
2023,H,tier2,woba,516416,Jean Segura,33.0,386.0,324.0,0.31175309275236474,0.24964814814814815,0.29133820658686727,0.331454786539504
2023,H,tier2,woba,673237,Yainer Diaz,24.0,9.0,377.0,0.2916425631210071,0.3536100795755968,0.24687186605243078,0.3396182430045006
2023,H,tier2,woba,621566,Matt Olson,29.0,693.0,712.0,0.3533705877202111,0.41283005617977525,0.3286546034170368,0.37742882132955646
2023,H,tier2,woba,650490,Yandy Díaz,31.0,556.0,600.0,0.3434752415748619,0.40184,0.32309146977960684,0.3648541207857119
2023,H,tier2,woba,645801,Mike Ford,30.0,149.0,251.0,0.2851663522455845,0.342780876494024,0.25725062563245543,0.3137752390813553
2023,H,tier2,woba,673962,Josh Jung,25.0,102.0,515.0,0.2784151037053283,0.33426213592233006,0.2386213372762745,0.31961657909650565
2023,H,tier2,woba,594807,Adam Duvall,34.0,315.0,352.0,0.29329498957507233,0.3474602272727272,0.2684319855315908,0.3174344806439429
2023,H,tier2,woba,643565,Mike Tauchman,32.0,0.0,399.0,0.27710100371233237,0.3300877192982456,0.2482571178381467,0.30815468252436023
2023,H,tier2,woba,682998,Corbin Carroll,22.0,115.0,638.0,0.31744065478258027,0.37036363636363645,0.2811174918717638,0.35730263020783515
2023,H,tier2,woba,681546,James Outman,26.0,16.0,566.0,0.2915169287315046,0.34438339222614844,0.24423728691727958,0.34303479150402816
2023,H,tier2,woba,669394,Jake Burger,27.0,181.0,540.0,0.2977509968477157,0.34907592592592596,0.2660053204645645,0.33212691672770805
2023,H,tier2,woba,683146,Brett Baty,23.0,41.0,385.0,0.31675028089594887,0.26566753246753244,0.2706240405949597,0.3662843668637504
2023,H,tier2,woba,641598,Mitch Garver,32.0,215.0,342.0,0.3233531087681184,0.3743157894736842,0.29361948054175957,0.35350538820984145
2023,H,tier3,woba,665487,Fernando Tatis Jr.,24.0,0.0,634.0,0.4461805310649995,0.331820189274448,0.38654988269804813,0.5107518001698436
2023,H,tier3,woba,666181,Will Benson,25.0,60.0,329.0,0.2577193114903787,0.36947416413373857,0.22470814236930067,0.2916317289812477
2023,H,tier3,woba,666160,Mickey Moniak,25.0,111.0,322.0,0.23852154774237716,0.3391739130434782,0.20939589670181782,0.26897042834774554
2023,H,tier3,woba,666139,Josh Lowe,25.0,196.0,499.0,0.2578894130983666,0.35411422845691376,0.23316822109933186,0.2834236194910075
2023,H,tier3,woba,666310,Bo Naylor,23.0,8.0,229.0,0.2513174418478427,0.3468777292576419,0.20659500337034478,0.29680928953480323
2023,H,tier3,woba,670242,Matt Wallner,25.0,64.0,253.0,0.2821292321874273,0.37699604743083015,0.24196437393642156,0.32515293894907477
2023,H,tier3,woba,543939,Kolten Wong,32.0,493.0,250.0,0.32524605733663975,0.236044,0.2984887754251377,0.35264045898552143
2023,H,tier3,woba,666134,Nolan Jones,25.0,93.0,421.0,0.30884240630248005,0.39508551068883613,0.26979938057948216,0.34939041516888947
2023,H,tier3,woba,641355,Cody Bellinger,27.0,550.0,553.0,0.28435570724346654,0.3703110307414104,0.25931173385508993,0.3106689629891836
2023,H,tier3,woba,666023,Freddy Fermin,28.0,7.0,234.0,0.2525858380434034,0.3334273504273504,0.2107316916843558,0.29428087709085615
2023,H,tier3,woba,680776,Jarren Duran,26.0,223.0,360.0,0.2771384933958254,0.3537055555555555,0.2528403818299779,0.30316039595229766
2023,H,tier3,woba,641313,Tim Anderson,30.0,350.0,524.0,0.3339938057534057,0.25974809160305345,0.3102233020010125,0.3590394150475311
2023,H,tier3,woba,669016,Brandon Marsh,25.0,457.0,469.0,0.2847856950064373,0.3583475479744137,0.2623697973178248,0.30706319131632875
2023,H,tier3,woba,668904,Royce Lewis,24.0,41.0,239.0,0.31938557416273966,0.3927824267782427,0.2773162949525697,0.3653981897035353
2023,H,tier3,woba,663743,Nick Fortes,26.0,240.0,320.0,0.3221608189664844,0.25071875,0.28740082973779624,0.3593411444871721
2023,H,tier3,woba,516416,Jean Segura,33.0,386.0,324.0,0.31896255339487994,0.24964814814814815,0.2937479880823836,0.3445188349053849
2023,H,tier3,woba,542303,Marcell Ozuna,32.0,507.0,591.0,0.3152639885599463,0.38102199661590525,0.2852003945460903,0.34492485714853344
2023,H,tier3,woba,667670,Brent Rooker,28.0,36.0,525.0,0.28343666219107005,0.3483161904761904,0.2504257962262061,0.3196124744352813
2023,H,tier3,woba,670042,Luke Raley,28.0,72.0,405.0,0.28779169928847764,0.3526,0.2528942139578596,0.3254285730733171
2023,H,tier3,woba,518792,Jason Heyward,33.0,151.0,373.0,0.2830589162389696,0.3478123324396783,0.2572420330198302,0.3086684276648391
2023,H,tier3,woba,621566,Matt Olson,29.0,693.0,712.0,0.34874894898181,0.41283005617977525,0.3178798996780106,0.3793003438132671
2023,H,tier3,woba,681546,James Outman,26.0,16.0,566.0,0.28062412601765546,0.34438339222614844,0.23462470781190717,0.33045780197782293
2023,H,tier3,woba,682998,Corbin Carroll,22.0,115.0,638.0,0.30842511282965734,0.37036363636363645,0.2727623714339195,0.34708632893519
2023,H,tier3,woba,660271,Shohei Ohtani,28.0,652.0,573.0,0.3719482136414024,0.4335584642233856,0.3415904333848024,0.4028495046841845
2023,H,tier3,woba,656811,Ryan O'Hearn,29.0,145.0,365.0,0.27831686844428905,0.33930958904109587,0.2529509157401374,0.3040603095323853
2023,H,tier3,woba,645801,Mike Ford,30.0,149.0,251.0,0.2823769438248939,0.342780876494024,0.2537347024831551,0.31424166592758973
2023,H,tier3,woba,519317,Giancarlo Stanton,33.0,449.0,412.0,0.3564027543571842,0.2965776699029127,0.32632159665804045,0.38606683323236174
2023,H,tier3,woba,642133,Rowdy Tellez,28.0,590.0,349.0,0.3480522140876303,0.28835816618911175,0.3130495635986772,0.3836583370452273
2023,H,tier3,woba,608369,Corey Seager,29.0,656.0,527.0,0.3594778121634269,0.41868500948766607,0.3280539829702915,0.39434319119444294
2023,H,tier3,woba,673237,Yainer Diaz,24.0,9.0,377.0,0.2949144073655087,0.3536100795755968,0.24797725697725526,0.3446622721865289
2023,H,tier3,woba,641598,Mitch Garver,32.0,215.0,342.0,0.3157327231402605,0.3743157894736842,0.2847234520269211,0.3478334987359884
2023,H,tier3,woba,606992,Eric Haase,30.0,350.0,291.0,0.29120792935595513,0.2328487972508591,0.26499074923514193,0.31715551418822024
2023,H,tier3,woba,594807,Adam Duvall,34.0,315.0,352.0,0.28947348591764466,0.3474602272727272,0.26162510792583304,0.3168178246888518
2023,H,tier3,woba,621439,Byron Buxton,29.0,382.0,345.0,0.3679501373296416,0.31124927536231883,0.3335983245442945,0.40228046992138305
2023,H,tier3,woba,680777,Ryan Jeffers,26.0,235.0,330.0,0.3130167540213776,0.36900000000000005,0.2845258720512751,0.34178210499191064
2023,H,tier3,woba,673962,Josh Jung,25.0,102.0,515.0,0.2784696491184903,0.33426213592233006,0.24021423868050001,0.32119092555625356
2023,H,tier3,woba,643565,Mike Tauchman,32.0,0.0,399.0,0.2749941774788237,0.3300877192982456,0.2447389962622533,0.3076697120461636
2023,H,tier3,woba,665828,Oswaldo Cabrera,24.0,170.0,326.0,0.3107230121830071,0.25570858895705517,0.27880949424472085,0.34574207165222637
2023,H,tier3,woba,527038,Wilmer Flores,31.0,601.0,453.0,0.31312190494669395,0.3680794701986755,0.2867849497506037,0.3421470473943267
2023,H,tier3,woba,660670,Ronald Acuña Jr.,25.0,529.0,732.0,0.37305882368148946,0.4277008196721312,0.3435442698570375,0.4042222621933385
2023,P,marcel,fip,446372,Corey Kluber,37.0,687.0,257.0,4.091601650630972,7.142588344180459,,
2023,P,marcel,fip,641778,Eric Lauer,28.0,657.0,211.0,4.492841264044628,7.445185746777862,,
2023,P,marcel,fip,607074,Carlos Rodón,30.0,707.0,285.0,2.9653202454403274,5.821721646111689,,
2023,P,marcel,fip,456501,Johnny Cueto,37.0,648.0,218.0,4.197134439826553,7.052374099826087,,
2023,P,marcel,fip,570632,José Ureña,31.0,432.0,202.0,4.793005364638154,7.317893635903662,,
2023,P,marcel,fip,663765,Jake Woodford,26.0,187.0,222.0,4.196859937349464,6.644686246278361,,
2023,P,marcel,fip,666201,Alek Manoah,25.0,784.0,414.0,3.726160666054889,6.013233729329662,,
2023,P,marcel,fip,656629,Michael Kopech,27.0,494.0,590.0,4.218961703797483,6.496805776232942,,
2023,P,marcel,fip,608678,Dominic Leone,31.0,216.0,232.0,3.9800648738351327,6.158413260005377,,
2023,P,marcel,fip,622663,Luis Severino,29.0,403.0,414.0,4.030611057299961,6.142520501575303,,
2023,P,marcel,fip,592789,Noah Syndergaard,30.0,563.0,391.0,4.12105826101304,6.231651912191395,,
2023,P,marcel,fip,669373,Tarik Skubal,26.0,475.0,310.0,4.0345592580681995,2.030781478846623,,
2023,P,marcel,fip,453268,Daniel Bard,38.0,244.0,229.0,4.0615296003827455,5.98398883558095,,
2023,P,marcel,fip,547973,Aroldis Chapman,35.0,159.0,247.0,4.359603607103308,2.448042889635005,,
2023,P,marcel,fip,623167,Chris Flexen,28.0,584.0,465.0,4.349169549579759,6.2489549417522685,,
2023,P,marcel,fip,656945,Tanner Scott,28.0,288.0,304.0,3.978632261807514,2.0829146845067994,,
2023,P,marcel,fip,666205,Kyle Muller,25.0,58.0,369.0,4.241664676984512,6.132198733790849,,
2023,P,marcel,fip,666214,Joey Wentz,25.0,135.0,492.0,3.9639341947737403,5.843247936953617,,
2023,P,marcel,fip,656546,Jeff Hoffman,30.0,196.0,204.0,4.421410731968766,2.5428199596986985,,
2023,P,marcel,fip,614179,José Ruiz,28.0,265.0,206.0,4.350469147214156,6.220373716702674,,
2023,P,marcel,fip,425794,Adam Wainwright,41.0,802.0,482.0,4.159600613321027,6.020716156961738,,
2023,P,marcel,fip,669854,Ronel Blanco,29.0,32.0,226.0,4.202876034849279,6.018812120404235,,
2023,P,marcel,fip,642585,Félix Bautista,28.0,252.0,237.0,3.623532739771946,1.9109937093071363,,
2023,P,marcel,fip,471911,Carlos Carrasco,36.0,642.0,417.0,4.2036132175094645,5.888042889635004,,
2023,P,marcel,fip,669713,Hayden Wesneski,25.0,132.0,375.0,3.811576808820147,5.482072740381273,,
2023,P,marcel,fip,666619,Gregory Santos,23.0,17.0,288.0,4.283863301955769,2.639801683604854,,
2023,P,marcel,fip,664294,Dauri Moreta,27.0,159.0,238.0,4.551310255926094,2.908732544807419,,
2023,P,marcel,fip,592866,Trevor Williams,31.0,370.0,657.0,4.35759236022,5.9970498180414715,,
2023,P,marcel,fip,682847,Luis Ortiz,24.0,69.0,400.0,3.9840599252659157,5.607273658865775,,
2023,P,marcel,fip,664062,Tony Gonsolin,29.0,497.0,432.0,3.8166943806684963,5.433673957596169,,
2023,P,marcel,fip,542888,Shawn Armstrong,32.0,266.0,207.0,4.139476202264941,2.576504428096543,,
2023,P,marcel,fip,621389,Ty Blach,32.0,190.0,352.0,4.12326206892558,5.659837761429877,,
2023,P,marcel,fip,666374,Matt Brash,25.0,220.0,308.0,3.831238504263046,2.297476851899156,,
2023,P,marcel,fip,641656,Ian Hamilton,28.0,11.0,238.0,4.331561606830517,2.805284268945349,,
2023,P,marcel,fip,596133,Luke Weaver,29.0,174.0,563.0,4.119337855174024,5.641142620093225,,
2023,P,marcel,fip,641627,Trevor Gott,30.0,186.0,257.0,4.588124517716423,3.081146337910867,,
2023,P,marcel,fip,641835,Tim Mayza,31.0,190.0,212.0,3.965008438511988,2.463042889635005,,
2023,P,marcel,fip,458681,Lance Lynn,36.0,512.0,806.0,4.0457959240852945,5.547571020306512,,
2023,P,marcel,fip,642545,Jaime Barria,26.0,313.0,356.0,4.408271898040935,5.887233173035815,,
2023,P,marcel,fip,666974,Yennier Cano,29.0,97.0,280.0,4.256639313932126,2.7926300455983073,,
2023,P,tier2,fip,641778,Eric Lauer,28.0,657.0,211.0,4.414930627311725,7.445185746777862,3.977019473151033,4.858972643067223
2023,P,tier2,fip,607074,Carlos Rodón,30.0,707.0,285.0,2.80582849240254,5.821721646111689,2.3313871834773874,3.2454465848082292
2023,P,tier2,fip,446372,Corey Kluber,37.0,687.0,257.0,4.218697578473333,7.142588344180459,3.8038023368735545,4.637223220691311
2023,P,tier2,fip,622663,Luis Severino,29.0,403.0,414.0,3.5869909435601732,6.142520501575303,3.0323930773910734,4.140635435881323
