tier,role,target,stat,age_bucket,pt_bucket,history_bucket,n,mean_error,rmse,cov80
marcel,H,2023,woba,<=24,>400,3+,6,0.02343409303593702,0.02818819281907833,
marcel,H,2023,woba,>=34,150-400,3+,10,-0.0027376796502807353,0.021638368363105433,
marcel,H,2023,woba,>=34,<150,3+,1,0.02734429189138554,0.02734429189138554,
marcel,H,2023,woba,>=34,>400,3+,20,0.005711582880212532,0.03059096703042405,
marcel,H,2024,woba,25-27,150-400,1,6,0.0296263594456206,0.0388203619108512,
marcel,H,2024,woba,25-27,150-400,2,15,0.0049531414440135355,0.031639001892082776,
marcel,H,2024,woba,25-27,150-400,3+,13,0.010126269744924114,0.02816260817959612,
marcel,H,2024,woba,25-27,<150,1,12,0.015899975341631394,0.04588318311598394,
marcel,H,2024,woba,25-27,<150,2,8,0.010625510284874275,0.01903671703412184,
marcel,H,2024,woba,25-27,<150,3+,8,-0.010808956651739574,0.029210898837664992,
marcel,H,2024,woba,25-27,>400,1,2,-0.0014278795808304635,0.057840317665452196,
marcel,H,2024,woba,25-27,>400,2,15,0.02038134575579994,0.03782634851540564,
marcel,H,2024,woba,25-27,>400,3+,37,0.014345916357299739,0.03144287486095637,
marcel,H,2024,woba,28-30,150-400,2,3,0.0267368770288274,0.034129748454163514,
marcel,H,2024,woba,28-30,150-400,3+,32,0.007725328776825641,0.02433210070539437,
marcel,H,2024,woba,28-30,<150,1,1,-0.024652782627860137,0.024652782627860137,
marcel,H,2024,woba,28-30,<150,2,1,-0.06965707583751196,0.06965707583751196,
marcel,H,2024,woba,28-30,<150,3+,4,0.0020383512661641258,0.01582171264386748,
marcel,H,2024,woba,28-30,>400,1,1,-0.003569401579444409,0.003569401579444409,
marcel,H,2024,woba,28-30,>400,2,1,-0.022181507243774323,0.022181507243774323,
marcel,H,2024,woba,28-30,>400,3+,47,0.008780217716285219,0.028944616638608787,
marcel,H,2024,woba,31-33,150-400,2,1,-0.012655914231256837,0.012655914231256837,
marcel,H,2024,woba,31-33,150-400,3+,18,0.023357088010408488,0.035648532142793656,
marcel,H,2024,woba,31-33,<150,1,1,-0.01784390156806359,0.01784390156806359,
marcel,H,2024,woba,31-33,<150,2,1,0.027193053539977974,0.027193053539977974,
marcel,H,2024,woba,31-33,>400,2,2,0.018603542213597026,0.03987946156174812,
marcel,H,2024,woba,31-33,>400,3+,40,0.003123192752993189,0.03930354934664631,
marcel,H,2024,woba,<=24,150-400,1,4,0.03886520414512325,0.05243099455313261,
marcel,H,2024,woba,<=24,150-400,2,6,0.01670344587479384,0.04681513247486827,
marcel,H,2024,woba,<=24,<150,1,14,0.009954637992575753,0.036128623443049894,
marcel,H,2024,woba,<=24,<150,2,3,-0.01083148017750544,0.03899031378497466,
marcel,H,2024,woba,<=24,>400,1,3,-0.0017005446832990823,0.01994700195096249,
marcel,H,2024,woba,<=24,>400,2,13,0.007165619120934065,0.03902376519535679,
marcel,H,2024,woba,<=24,>400,3+,3,-0.006040653264111547,0.014605772539911773,
marcel,H,2024,woba,>=34,150-400,3+,10,0.0052980261628547244,0.036631108569513786,
marcel,H,2024,woba,>=34,<150,2,1,-0.05650438042564193,0.05650438042564193,
marcel,H,2024,woba,>=34,>400,3+,22,0.01230876263422986,0.02948053953081971,
marcel,P,2021,babip,25-27,150-400,1,2,-0.008661546888900735,0.02713122329838425,
marcel,P,2021,babip,25-27,150-400,2,12,-0.004472680978131648,0.02806569222830752,
marcel,P,2021,babip,25-27,150-400,3+,17,-0.0038419921376656114,0.028329503939996864,
marcel,P,2021,babip,25-27,<150,1,18,-0.015371222862967516,0.03325039222417086,
marcel,P,2021,babip,25-27,<150,2,22,0.01032541644495388,0.032449044892995785,
marcel,P,2021,babip,25-27,<150,3+,24,0.029912976560952095,0.040525715719043294,
marcel,P,2021,babip,28-30,150-400,2,3,-0.004162157870244016,0.030183099231392195,
marcel,P,2021,babip,28-30,150-400,3+,33,-0.0007059297820853817,0.03147133495190797,
marcel,P,2021,babip,28-30,<150,1,4,0.002563043466041583,0.04801413915538308,
marcel,P,2021,babip,28-30,<150,2,18,0.00014220525824855303,0.03592117376831033,
marcel,P,2021,babip,28-30,<150,3+,40,0.013263074697652047,0.030567610552455396,
marcel,P,2021,babip,31-33,150-400,1,1,-0.0022540266261421027,0.0022540266261421027,
marcel,P,2021,babip,31-33,150-400,3+,21,0.002015799527179123,0.02472139652184598,
marcel,P,2021,babip,31-33,<150,1,1,-0.03831301020051231,0.03831301020051231,
marcel,P,2021,babip,31-33,<150,2,9,0.00960938272659767,0.02047202292505284,
marcel,P,2021,babip,31-33,<150,3+,34,0.02047121524365,0.04374300762867501,
marcel,P,2021,babip,<=24,150-400,1,3,-0.020432429112879215,0.048737865502352026,
marcel,P,2021,babip,<=24,150-400,2,3,-0.009343421388941335,0.022962560645910665,
marcel,P,2021,babip,<=24,150-400,3+,2,0.005630462692041473,0.016691679175118723,
marcel,P,2021,babip,<=24,<150,1,14,0.002859275468670011,0.022809589978568745,
marcel,P,2021,babip,<=24,<150,2,4,0.016596366511137422,0.025800427645539345,
marcel,P,2021,babip,<=24,<150,3+,2,-0.022620853156105892,0.03775013578490878,
marcel,P,2021,babip,>=34,150-400,3+,15,0.011793690236944503,0.03742345912854832,
marcel,P,2021,babip,>=34,<150,1,4,-0.024548574198224003,0.04983275116396163,
marcel,P,2021,babip,>=34,<150,2,3,-0.0006702471336787221,0.00709805814443535,
marcel,P,2021,babip,>=34,<150,3+,20,0.01134361645205483,0.03363348240193335,
marcel,P,2022,babip,25-27,150-400,1,13,0.00511420682107211,0.03965368779843042,
marcel,P,2022,babip,25-27,150-400,2,12,-0.014566293023482587,0.030577709451322783,
marcel,P,2022,babip,25-27,150-400,3+,17,-0.0021712859770377456,0.04294696507485219,
marcel,P,2022,babip,25-27,<150,1,15,0.004392212150710707,0.03654725086534611,
marcel,P,2022,babip,25-27,<150,2,8,-0.002227343189821504,0.028321013878270702,
marcel,P,2022,babip,25-27,<150,3+,5,0.004754610974679932,0.03203810848866198,
marcel,P,2022,babip,25-27,>400,1,2,0.022279417427256164,0.03775393612371385,
marcel,P,2022,babip,25-27,>400,2,9,0.00869505679492633,0.019928267242513852,
marcel,P,2022,babip,25-27,>400,3+,24,0.0034796400004959978,0.030871552461356443,
marcel,P,2022,babip,28-30,150-400,1,3,-0.009054449945107476,0.019416537240337213,
marcel,P,2022,babip,28-30,150-400,2,5,-0.013790026113138811,0.03320375370706488,
marcel,P,2022,babip,28-30,150-400,3+,31,0.009459891923742074,0.040148919881002956,
marcel,P,2022,babip,28-30,<150,1,8,0.022720608865873734,0.037326298884931074,
marcel,P,2022,babip,28-30,<150,2,5,0.016785604184269498,0.025015895555300288,
marcel,P,2022,babip,28-30,<150,3+,8,0.013710843986611806,0.05512915727324715,
marcel,P,2022,babip,28-30,>400,2,6,-0.0028172950977385317,0.032061617067416566,
marcel,P,2022,babip,28-30,>400,3+,30,0.005919216764555606,0.02228002916815129,
marcel,P,2022,babip,31-33,150-400,2,3,0.026123455559016788,0.04612983328121771,
marcel,P,2022,babip,31-33,150-400,3+,23,-0.002954197287531343,0.040754340153107846,
marcel,P,2022,babip,31-33,<150,1,1,-0.004060667126813133,0.004060667126813133,
marcel,P,2022,babip,31-33,<150,2,4,0.03822166821695695,0.045320597112011,
marcel,P,2022,babip,31-33,<150,3+,3,-0.0029667237633898614,0.011605573230807763,
marcel,P,2022,babip,31-33,>400,2,1,0.02310179884873209,0.02310179884873209,
marcel,P,2022,babip,31-33,>400,3+,21,0.0004446355757770266,0.028642157140814285,
marcel,P,2022,babip,<=24,150-400,1,2,0.01918043603713701,0.020881612812389275,
marcel,P,2022,babip,<=24,150-400,2,3,0.010857319197648166,0.028639230371692175,
marcel,P,2022,babip,<=24,150-400,3+,1,-0.013542281042992321,0.013542281042992321,
marcel,P,2022,babip,<=24,<150,1,7,-0.0028564402389788532,0.03694946791291705,
marcel,P,2022,babip,<=24,<150,2,2,0.012560066930638256,0.02853812322783921,
marcel,P,2022,babip,<=24,>400,1,1,0.017081608120328412,0.017081608120328412,
marcel,P,2022,babip,<=24,>400,2,4,-0.030838196020021476,0.044673548372746674,
marcel,P,2022,babip,<=24,>400,3+,2,0.017916524601535783,0.030726805239160406,
marcel,P,2022,babip,>=34,150-400,1,2,-0.019599255658933043,0.04004491870111306,
marcel,P,2022,babip,>=34,150-400,2,4,0.036710053824603614,0.05856514419907213,
marcel,P,2022,babip,>=34,150-400,3+,19,-0.007974576460089977,0.02663860941223066,
marcel,P,2022,babip,>=34,<150,1,1,0.05642702154301399,0.05642702154301399,
marcel,P,2022,babip,>=34,<150,2,3,0.05169946234586639,0.05699470961389859,
marcel,P,2022,babip,>=34,<150,3+,4,-0.024732738163236317,0.03149025189356998,
marcel,P,2022,babip,>=34,>400,2,1,-0.0161279456818591,0.0161279456818591,
marcel,P,2022,babip,>=34,>400,3+,12,-0.003922237340267632,0.024909427952959442,
marcel,P,2023,babip,25-27,150-400,1,13,-0.006674068614259689,0.0358392886496599,
marcel,P,2023,babip,25-27,150-400,2,19,-0.004737008624966196,0.037912211737534146,
marcel,P,2023,babip,25-27,150-400,3+,20,-0.01982481965400855,0.03605172306809673,
marcel,P,2023,babip,25-27,<150,1,11,-0.023009014618568965,0.04687381605603388,
marcel,P,2023,babip,25-27,<150,2,9,-0.021404004613404207,0.05191958866496747,
marcel,P,2023,babip,25-27,<150,3+,2,-0.005506656841366972,0.014907312380431937,
marcel,P,2023,babip,25-27,>400,1,3,0.015984788958777724,0.018511976675957838,
marcel,P,2023,babip,25-27,>400,2,9,-0.015163547301613733,0.03242601800761969,
marcel,P,2023,babip,25-27,>400,3+,16,-0.020998115343445273,0.03275896778558623,
marcel,P,2023,babip,28-30,150-400,1,4,0.00841585369751952,0.025994161933977144,
marcel,P,2023,babip,28-30,150-400,2,9,0.005142121292906679,0.037820114565079124,
marcel,P,2023,babip,28-30,150-400,3+,30,-4.6520356942422974e-05,0.03289717286813044,
marcel,P,2023,babip,28-30,<150,1,3,0.01567394951356187,0.01879070370100814,
marcel,P,2023,babip,28-30,<150,2,5,0.004661419448795529,0.02671169708241365,
marcel,P,2023,babip,28-30,<150,3+,11,0.009981413513637193,0.035117255549176815,
marcel,P,2023,babip,28-30,>400,2,4,-0.010401764798567102,0.05113185825475058,
marcel,P,2023,babip,28-30,>400,3+,32,0.002792407642287713,0.02843795793200943,
marcel,P,2023,babip,31-33,150-400,1,3,-0.015278316106842348,0.02721371821638959,
marcel,P,2023,babip,31-33,150-400,2,3,-0.025413700641712528,0.031677510957410934,
marcel,P,2023,babip,31-33,150-400,3+,32,0.00037035768826920376,0.04046649249851559,
marcel,P,2023,babip,31-33,<150,1,4,-0.01375495184764456,0.03468389136882886,
marcel,P,2023,babip,31-33,<150,2,3,0.02986503014024575,0.030388255701009115,
marcel,P,2023,babip,31-33,<150,3+,7,-0.017525442776211007,0.028420976428888373,
marcel,P,2023,babip,31-33,>400,1,1,-0.008741001812374305,0.008741001812374305,
marcel,P,2023,babip,31-33,>400,2,3,-0.006649731258007582,0.008868225182385116,
marcel,P,2023,babip,31-33,>400,3+,18,0.006850952582621176,0.023558711406840422,
marcel,P,2023,babip,<=24,150-400,1,4,-0.0001255991317366463,0.01642110872781735,
marcel,P,2023,babip,<=24,150-400,2,2,-0.03547107447182632,0.03644480555494119,
marcel,P,2023,babip,<=24,150-400,3+,1,0.015014773717315522,0.015014773717315522,
marcel,P,2023,babip,<=24,<150,1,5,-0.019371000191259646,0.036131218804582414,
marcel,P,2023,babip,<=24,<150,2,2,-0.04687831991223782,0.04765556207196038,
marcel,P,2023,babip,<=24,>400,1,2,-0.04918411258663519,0.05286599062381836,
marcel,P,2023,babip,<=24,>400,2,3,-0.03806258994270598,0.03875670813891462,
marcel,P,2023,babip,>=34,150-400,2,3,-0.02980004825907006,0.03757836906634536,
marcel,P,2023,babip,>=34,150-400,3+,12,0.02929257091475553,0.052271905821172804,
marcel,P,2023,babip,>=34,<150,2,4,0.020670210201918185,0.033788578117313284,
marcel,P,2023,babip,>=34,<150,3+,3,-0.010611479473364768,0.03387019015103856,
marcel,P,2023,babip,>=34,>400,2,2,-0.023657847138279144,0.03155460930253207,
marcel,P,2023,babip,>=34,>400,3+,17,-0.005528768572770722,0.02606981923296139,
marcel,P,2024,babip,25-27,150-400,1,11,0.00016792090496590409,0.026152570247241408,
marcel,P,2024,babip,25-27,150-400,2,19,0.006060675169921411,0.03608330836029433,
marcel,P,2024,babip,25-27,150-400,3+,16,-0.0022464490412704412,0.031041740255815645,
marcel,P,2024,babip,25-27,<150,1,13,0.0016716002980948753,0.05506994304154268,
marcel,P,2024,babip,25-27,<150,2,7,0.0031851781967194136,0.03836013933231111,
marcel,P,2024,babip,25-27,<150,3+,6,-0.01561980526799736,0.03781004116112925,
marcel,P,2024,babip,25-27,>400,1,7,0.0070528033881643425,0.028673785545484044,
marcel,P,2024,babip,25-27,>400,2,9,-0.014296438907345232,0.027555359719372403,
marcel,P,2024,babip,25-27,>400,3+,6,0.003920256455408256,0.027692486366861155,
marcel,P,2024,babip,28-30,150-400,1,3,0.047389645163314856,0.05020336028325247,
marcel,P,2024,babip,28-30,150-400,2,8,0.02289412501625295,0.04817352956649042,
marcel,P,2024,babip,28-30,150-400,3+,34,0.0006335274150275599,0.03732249785783686,
marcel,P,2024,babip,28-30,<150,1,3,-0.02218726577028358,0.02493263510798261,
marcel,P,2024,babip,28-30,<150,2,9,0.007764943962006565,0.04611135099846572,
marcel,P,2024,babip,28-30,<150,3+,9,0.005674779508771476,0.032138704640184604,
marcel,P,2024,babip,28-30,>400,2,2,0.011009579013706356,0.011021364911609011,
marcel,P,2024,babip,28-30,>400,3+,31,0.01419151428380825,0.026364140989353302,
marcel,P,2024,babip,31-33,150-400,1,1,0.03341677265685028,0.03341677265685028,
marcel,P,2024,babip,31-33,150-400,2,4,-0.031703931824413396,0.03657390990636933,
marcel,P,2024,babip,31-33,150-400,3+,29,0.019723707818121484,0.0433913343289277,
marcel,P,2024,babip,31-33,<150,1,1,-0.009581583909331226,0.009581583909331226,
marcel,P,2024,babip,31-33,<150,2,6,0.0258498480750529,0.05109794790725812,
marcel,P,2024,babip,31-33,<150,3+,5,0.012863741646244015,0.025997828498837194,
marcel,P,2024,babip,31-33,>400,2,2,0.0030541197658290535,0.010104155409630697,
marcel,P,2024,babip,31-33,>400,3+,21,0.0026543470302781173,0.027427985525184544,
marcel,P,2024,babip,<=24,150-400,1,3,0.004871729056951945,0.03249882963669207,
marcel,P,2024,babip,<=24,150-400,2,1,0.008007002536002672,0.008007002536002672,
marcel,P,2024,babip,<=24,150-400,3+,3,0.004108900974531227,0.02824659662952634,
marcel,P,2024,babip,<=24,<150,1,7,-0.02111427433887237,0.02988720933498148,
marcel,P,2024,babip,<=24,<150,2,1,0.002429872597689897,0.002429872597689897,
marcel,P,2024,babip,<=24,>400,1,3,-0.005349035539761202,0.013310460749345363,
marcel,P,2024,babip,<=24,>400,2,1,0.0623052033348849,0.0623052033348849,
marcel,P,2024,babip,<=24,>400,3+,1,-0.06351449286313515,0.06351449286313515,
marcel,P,2024,babip,>=34,150-400,1,1,-0.027618526882987215,0.027618526882987215,
marcel,P,2024,babip,>=34,150-400,2,3,0.03208965070147651,0.06572950581294001,
marcel,P,2024,babip,>=34,150-400,3+,17,0.005605978222871071,0.041485329187405204,
marcel,P,2024,babip,>=34,<150,1,1,-0.03924162652057628,0.03924162652057628,
marcel,P,2024,babip,>=34,<150,2,2,0.020000255563463864,0.05530125154096578,
marcel,P,2024,babip,>=34,<150,3+,6,0.01911460343494463,0.03583563667581875,
marcel,P,2024,babip,>=34,>400,2,3,-0.004176068715866259,0.020934632577550648,
marcel,P,2024,babip,>=34,>400,3+,17,0.005912873836733013,0.02574210747721458,
marcel,P,2021,bb_pct,25-27,150-400,1,2,0.008784569824843767,0.013647391194824303,
marcel,P,2021,bb_pct,25-27,150-400,2,12,-0.0035604947954276838,0.020858121371669123,
marcel,P,2021,bb_pct,25-27,150-400,3+,17,0.00867599546124358,0.02111452590190929,
marcel,P,2021,bb_pct,25-27,<150,1,18,0.006201822926381353,0.018113825554648567,
marcel,P,2021,bb_pct,25-27,<150,2,22,0.008572144365920034,0.026059681785252312,
marcel,P,2021,bb_pct,25-27,<150,3+,24,-0.01112375788233331,0.03064024333045077,
marcel,P,2021,bb_pct,28-30,150-400,2,3,-0.01587661380014506,0.016405001414889514,
marcel,P,2021,bb_pct,28-30,150-400,3+,33,0.003952244388968978,0.01957060327391884,
marcel,P,2021,bb_pct,28-30,<150,1,4,-0.025075030628906553,0.03224671887192058,
marcel,P,2021,bb_pct,28-30,<150,2,18,0.0112024400084594,0.01962532381197382,
marcel,P,2021,bb_pct,28-30,<150,3+,40,-0.006752336794627893,0.024233736525192135,
marcel,P,2021,bb_pct,31-33,150-400,1,1,0.0008442322624861026,0.0008442322624861026,
marcel,P,2021,bb_pct,31-33,150-400,3+,21,0.0089637556079408,0.01575245823316826,
marcel,P,2021,bb_pct,31-33,<150,1,1,0.008828592174388875,0.008828592174388875,
marcel,P,2021,bb_pct,31-33,<150,2,9,0.0029919359645830678,0.021293849625327585,
marcel,P,2021,bb_pct,31-33,<150,3+,34,0.003900713286796765,0.022033375492829167,
marcel,P,2021,bb_pct,<=24,150-400,1,3,-0.017928221115334042,0.022756217818157586,
marcel,P,2021,bb_pct,<=24,150-400,2,3,-0.0029251336504398477,0.02529785482996093,
marcel,P,2021,bb_pct,<=24,150-400,3+,2,0.0335047196075419,0.033536417402979364,
marcel,P,2021,bb_pct,<=24,<150,1,14,-0.0015035644815146907,0.021070484904571255,
marcel,P,2021,bb_pct,<=24,<150,2,4,0.005899364597344196,0.01714562628408708,
marcel,P,2021,bb_pct,<=24,<150,3+,2,0.0167950491011523,0.02227666358863416,
marcel,P,2021,bb_pct,>=34,150-400,3+,15,0.008096422262160992,0.013002818047166709,
marcel,P,2021,bb_pct,>=34,<150,1,4,0.016913557345355754,0.031173186476477373,
marcel,P,2021,bb_pct,>=34,<150,2,3,0.0160993852625148,0.024633489930678404,
marcel,P,2021,bb_pct,>=34,<150,3+,20,0.00020444291728317497,0.023788472632681017,
marcel,P,2022,bb_pct,25-27,150-400,1,13,0.003696714650527164,0.01861844016704384,
marcel,P,2022,bb_pct,25-27,150-400,2,12,0.011544775085888637,0.021192080526256037,
marcel,P,2022,bb_pct,25-27,150-400,3+,17,-0.0028281497174592733,0.02194611652922139,
marcel,P,2022,bb_pct,25-27,<150,1,15,-0.005953268950862586,0.022986102022868358,
marcel,P,2022,bb_pct,25-27,<150,2,8,-0.013129367044015659,0.02986333691709236,
marcel,P,2022,bb_pct,25-27,<150,3+,5,0.013032781812653712,0.022739074394410027,
marcel,P,2022,bb_pct,25-27,>400,1,2,0.009393077834140066,0.011836040571639155,
marcel,P,2022,bb_pct,25-27,>400,2,9,0.00642175109734967,0.016681008314570242,
marcel,P,2022,bb_pct,25-27,>400,3+,24,0.0046284044202236216,0.011280609900780522,
marcel,P,2022,bb_pct,28-30,150-400,1,3,0.002533846900637764,0.010944878448464021,
marcel,P,2022,bb_pct,28-30,150-400,2,5,0.009904559383174721,0.022923126253125724,
marcel,P,2022,bb_pct,28-30,150-400,3+,31,0.012819168487441232,0.023518650195623683,
marcel,P,2022,bb_pct,28-30,<150,1,8,0.00316185838544726,0.019789956732391364,
marcel,P,2022,bb_pct,28-30,<150,2,5,0.005543744871151085,0.011991689123661598,
marcel,P,2022,bb_pct,28-30,<150,3+,8,0.00354183712535545,0.02390750501883452,
marcel,P,2022,bb_pct,28-30,>400,2,6,0.005426304127256553,0.02017105744029587,
marcel,P,2022,bb_pct,28-30,>400,3+,30,0.008129724517137317,0.0154149957590677,
marcel,P,2022,bb_pct,31-33,150-400,2,3,0.004895291883161383,0.017755917649992903,
marcel,P,2022,bb_pct,31-33,150-400,3+,23,0.00932305980083351,0.020473189772883926,
marcel,P,2022,bb_pct,31-33,<150,1,1,0.0026265376510106048,0.0026265376510106048,
marcel,P,2022,bb_pct,31-33,<150,2,4,0.006708764608386028,0.020205242390334797,
marcel,P,2022,bb_pct,31-33,<150,3+,3,0.015389850986231414,0.032225258285948036,
marcel,P,2022,bb_pct,31-33,>400,2,1,0.005416107458797476,0.005416107458797476,
marcel,P,2022,bb_pct,31-33,>400,3+,21,0.008866517487260389,0.01829121362015529,
marcel,P,2022,bb_pct,<=24,150-400,1,2,-0.0057951497766913825,0.011680557452215896,
marcel,P,2022,bb_pct,<=24,150-400,2,3,0.025917962683211802,0.02995167305796308,
marcel,P,2022,bb_pct,<=24,150-400,3+,1,0.014031057568638754,0.014031057568638754,
marcel,P,2022,bb_pct,<=24,<150,1,7,-0.013151377493610223,0.017785733396053164,
marcel,P,2022,bb_pct,<=24,<150,2,2,0.031195150439530556,0.03167315562534042,
marcel,P,2022,bb_pct,<=24,>400,1,1,0.018025056789572433,0.018025056789572433,
marcel,P,2022,bb_pct,<=24,>400,2,4,0.0017135656871680059,0.024792079054473413,
marcel,P,2022,bb_pct,<=24,>400,3+,2,0.00944852864381687,0.01223128203501762,
marcel,P,2022,bb_pct,>=34,150-400,1,2,-0.005541476027828123,0.01274872942409254,
marcel,P,2022,bb_pct,>=34,150-400,2,4,0.013514474036639612,0.016117792348235353,
marcel,P,2022,bb_pct,>=34,150-400,3+,19,0.01692127435697502,0.029503708834497024,
marcel,P,2022,bb_pct,>=34,<150,1,1,0.0178497140728454,0.0178497140728454,
marcel,P,2022,bb_pct,>=34,<150,2,3,-0.0012718727094373243,0.03114028373402166,
marcel,P,2022,bb_pct,>=34,<150,3+,4,0.011786665882517994,0.027392748416376216,
marcel,P,2022,bb_pct,>=34,>400,2,1,0.018747054542000416,0.018747054542000416,
marcel,P,2022,bb_pct,>=34,>400,3+,12,0.012902689814215454,0.019227964832530572,
marcel,P,2023,bb_pct,25-27,150-400,1,13,-0.000684736994168061,0.01957104049258679,
marcel,P,2023,bb_pct,25-27,150-400,2,19,-0.0027410095128821677,0.025652955021237163,
marcel,P,2023,bb_pct,25-27,150-400,3+,20,0.004370649024658302,0.0226290151223905,
marcel,P,2023,bb_pct,25-27,<150,1,11,-0.0032786341949050525,0.017175149940224167,
marcel,P,2023,bb_pct,25-27,<150,2,9,-0.003203538285126744,0.020671482894867005,
marcel,P,2023,bb_pct,25-27,<150,3+,2,-0.03168145852816117,0.035554252183782935,
marcel,P,2023,bb_pct,25-27,>400,1,3,0.01331889936329908,0.023561486879538636,
marcel,P,2023,bb_pct,25-27,>400,2,9,-0.007813888439009138,0.03849127402668385,
marcel,P,2023,bb_pct,25-27,>400,3+,16,0.004025928482986057,0.023681796359333165,
marcel,P,2023,bb_pct,28-30,150-400,1,4,-0.02506767990809107,0.026468791663024908,
marcel,P,2023,bb_pct,28-30,150-400,2,9,0.004209995842234009,0.01606369837117857,
marcel,P,2023,bb_pct,28-30,150-400,3+,30,0.0003428784714715716,0.023023280795269923,
marcel,P,2023,bb_pct,28-30,<150,1,3,0.004705426438661233,0.04239160392981326,
marcel,P,2023,bb_pct,28-30,<150,2,5,-0.016329023559979436,0.02235914177548334,
marcel,P,2023,bb_pct,28-30,<150,3+,11,-0.001753126258875799,0.027233930574399868,
marcel,P,2023,bb_pct,28-30,>400,2,4,-0.00030801795616420874,0.009458741419023937,
marcel,P,2023,bb_pct,28-30,>400,3+,32,-0.0036458691824831535,0.015330224875802824,
marcel,P,2023,bb_pct,31-33,150-400,1,3,0.004491276862442115,0.012795046566049408,
marcel,P,2023,bb_pct,31-33,150-400,2,3,0.0018245912041831573,0.007829124486297594,
marcel,P,2023,bb_pct,31-33,150-400,3+,32,0.0009505284731827239,0.019937639016687943,
marcel,P,2023,bb_pct,31-33,<150,1,4,-0.0075068993616294825,0.010529235895966146,
marcel,P,2023,bb_pct,31-33,<150,2,3,0.011635870052789783,0.02781571882027888,
marcel,P,2023,bb_pct,31-33,<150,3+,7,0.007057564995904863,0.027157163448235686,
marcel,P,2023,bb_pct,31-33,>400,1,1,0.0010552188417298214,0.0010552188417298214,
marcel,P,2023,bb_pct,31-33,>400,2,3,-0.006638731631422635,0.013431246694621075,
marcel,P,2023,bb_pct,31-33,>400,3+,18,-0.0006841226221610807,0.0192367228445191,
marcel,P,2023,bb_pct,<=24,150-400,1,4,0.0027929440011640566,0.009412075826414122,
marcel,P,2023,bb_pct,<=24,150-400,2,2,-0.007199459688305069,0.01710003195318154,
marcel,P,2023,bb_pct,<=24,150-400,3+,1,0.020584941695258333,0.020584941695258333,
marcel,P,2023,bb_pct,<=24,<150,1,5,-0.009423534910817412,0.020934210323971067,
marcel,P,2023,bb_pct,<=24,<150,2,2,-0.001042808702353579,0.03042548999759263,
marcel,P,2023,bb_pct,<=24,>400,1,2,-0.016416473658977762,0.016688324294552064,
marcel,P,2023,bb_pct,<=24,>400,2,3,-0.0051687227150035014,0.010910972309851117,
marcel,P,2023,bb_pct,>=34,150-400,2,3,0.012623071907504411,0.027306054727180257,
marcel,P,2023,bb_pct,>=34,150-400,3+,12,-0.01621242092460071,0.03268080424476021,
marcel,P,2023,bb_pct,>=34,<150,2,4,-0.0009891805724098956,0.02322253512255922,
marcel,P,2023,bb_pct,>=34,<150,3+,3,0.00843270347075255,0.011052755972434205,
marcel,P,2023,bb_pct,>=34,>400,2,2,0.0044693606829947635,0.012127223602391931,
marcel,P,2023,bb_pct,>=34,>400,3+,17,-0.008655542290695187,0.01744574566571463,
marcel,P,2024,bb_pct,25-27,150-400,1,11,0.011857904660471888,0.020730101681754726,
marcel,P,2024,bb_pct,25-27,150-400,2,19,0.0015843107181327662,0.016975580098565923,
marcel,P,2024,bb_pct,25-27,150-400,3+,16,-0.000595564327355112,0.01863953160594989,
marcel,P,2024,bb_pct,25-27,<150,1,13,-0.0012611603329521818,0.02393985549065682,
marcel,P,2024,bb_pct,25-27,<150,2,7,0.013445271429246248,0.033856876473834625,
marcel,P,2024,bb_pct,25-27,<150,3+,6,-0.010353198015800473,0.027616248242148526,
marcel,P,2024,bb_pct,25-27,>400,1,7,0.006746649343765812,0.018913344423856795,
marcel,P,2024,bb_pct,25-27,>400,2,9,0.0012896300651292507,0.013553345497896847,
marcel,P,2024,bb_pct,25-27,>400,3+,6,0.0025578524598434795,0.006461565330570435,
marcel,P,2024,bb_pct,28-30,150-400,1,3,0.023180292329793916,0.03417615767351474,
marcel,P,2024,bb_pct,28-30,150-400,2,8,-0.0063709329756549155,0.018068756104900243,
marcel,P,2024,bb_pct,28-30,150-400,3+,34,0.0004217782345996246,0.017924641408884112,
marcel,P,2024,bb_pct,28-30,<150,1,3,-0.001905318196361491,0.027305982952348762,
marcel,P,2024,bb_pct,28-30,<150,2,9,0.0045615706007629915,0.01903323238558146,
marcel,P,2024,bb_pct,28-30,<150,3+,9,0.01089659311405675,0.018255049077032726,
marcel,P,2024,bb_pct,28-30,>400,2,2,-0.0016148125712051832,0.01122225094138992,
marcel,P,2024,bb_pct,28-30,>400,3+,31,0.0033565692204992888,0.0147868766804838,
marcel,P,2024,bb_pct,31-33,150-400,1,1,-0.0020725648340929326,0.0020725648340929326,
marcel,P,2024,bb_pct,31-33,150-400,2,4,0.008177753699084977,0.010717179646025555,
marcel,P,2024,bb_pct,31-33,150-400,3+,29,0.007879098824240512,0.02336193160287618,
marcel,P,2024,bb_pct,31-33,<150,1,1,-0.008344502081844826,0.008344502081844826,
marcel,P,2024,bb_pct,31-33,<150,2,6,-0.0024256692550944955,0.023481607207999716,
marcel,P,2024,bb_pct,31-33,<150,3+,5,-0.012762284141938127,0.026390209804081393,
marcel,P,2024,bb_pct,31-33,>400,2,2,0.03527361489255458,0.03943893292967021,
